"id","staticid","updatetime","totime","statesiteid","contribid","description","roadwaydesc","roadwaymilepost","roadwayoffset","roadwayheight","county","state","country","accessdirections","obstructions","landscape","statesystemid"
1807,2052,2013-03-06 19:51:17.501+00,,"301007",29,"Roger's Pass","MT-200",91,0,0,"Lewis and Clark","MT","USA",,,,
1808,2053,2013-03-06 19:51:17.501+00,,"564006",29,"Livingston Wind","I-90",332,0,0,"Park","MT","USA",,,,
1809,2054,2013-03-06 19:51:17.502+00,,"312000",29,"Euclid Avenue","US-12",42,0,0,"Lewis and Clark","MT","USA",,,,
1810,2098,2013-03-06 19:51:17.502+00,,"356021",18,"Amity",,0,0,0,"Johnson","IN","USA",,,,"356"
1811,2099,2013-03-06 19:51:17.503+00,,"356022",18,"Penntown",,0,0,0,"Ripley","IN","USA",,,,"356"
1812,2100,2013-03-06 19:51:17.503+00,,"356023",18,"Versailles",,0,0,0,"Ripley","IN","USA",,,,"356"
1813,2101,2013-03-06 19:51:17.504+00,,"356024",18,"Corydon",,0,0,0,"Harrison","IN","USA",,,,"356"
1814,1762,2013-03-06 19:51:17.504+00,,"597000",37,"Bismarck @ Grant Marsh Bridge","I-94",0,0,0,"Burleigh","ND","USA",,,,
1815,1763,2013-03-06 19:51:17.505+00,,"597001",37,"Sterling","I-94",184,0,0,"Burleigh","ND","USA",,,,
1816,1764,2013-03-06 19:51:17.505+00,,"597002",37,"New Salem","I-94",126,0,0,"Morton","ND","USA",,,,
1817,1765,2013-03-06 19:51:17.505+00,,"597003",37,"Golden Valley","ND-200",131,0,0,"Mercer","ND","USA",,,,
1818,1766,2013-03-06 19:51:17.506+00,,"597004",37,"Medina","I-94",231,0,0,"Stutsman","ND","USA",,,,
1819,1767,2013-03-06 19:51:17.506+00,,"597005",37,"Fryburg","I-94",37,0,0,"Stark","ND","USA",,,,
1820,1768,2013-03-06 19:51:17.507+00,,"597006",37,"Crosby","ND-5",29,0,0,"Divide","ND","USA",,,,
1821,1769,2013-03-06 19:51:17.507+00,,"597007",37,"Blaidsdell","US-2",106,0,0,"Ward","ND","USA",,,,
1822,1770,2013-03-06 19:51:17.508+00,,"597008",37,"Rugby","US-2",207,0,0,"Pierce","ND","USA",,,,
1823,1771,2013-03-06 19:51:17.508+00,,"597009",37,"Emerado","US-2",344,0,0,"Grand Forks","ND","USA",,,,
1824,1772,2013-03-06 19:51:17.509+00,,"597010",37,"Bowesmont","I-29",196,0,0,"Pembina","ND","USA",,,,
1825,1773,2013-03-06 19:51:17.509+00,,"597011",37,"Buxton","I-29 Bridge Deck",114,0,0,"Traill","ND","USA",,,,
1826,1774,2013-03-06 19:51:17.51+00,,"597012",37,"Fargo @ Red River Bridge","I-94 Bridge Deck",0,0,0,"Cass","ND","USA",,,,
1827,1775,2013-03-06 19:51:17.51+00,,"597013",37,"Buffalo","ND-38",10,0,0,"Cass","ND","USA",,,,
1828,1776,2013-03-06 19:51:17.511+00,,"597014",37,"Grassy Butte","US-85",114,0,0,"McKenzie","ND","USA",,,,
1829,1777,2013-03-06 19:51:17.511+00,,"597015",37,"Devils Lake","ND-200",98,0,0,"Ramsey","ND","USA",,,,
1830,1778,2013-03-06 19:51:17.511+00,,"597016",37,"Wahpeton","ND-13",385,0,0,"Richland","ND","USA",,,,
1831,1779,2013-03-06 19:51:17.512+00,,"597017",37,"New Town","ND-23",46,0,0,"Mountrail","ND","USA",,,,
1832,1780,2013-03-06 19:51:17.512+00,,"597018",37,"Grand Forks","I-29",145,0,0,"Grand Forks","ND","USA",,,,
1833,1781,2013-03-06 19:51:17.513+00,,"597019",37,"Bowman","US-85",12,0,0,"Bowman","ND","USA",,,,
1834,1782,2013-03-06 19:51:17.513+00,,"597020",37,"Coleharbor","US-83",152,0,0,"McLean","ND","USA",,,,
1835,1783,2013-03-06 19:51:17.514+00,,"597021",37,"Denhoff","ND-14",146,0,0,"Sheridan","ND","USA",,,,
1836,1784,2013-03-06 19:51:17.514+00,,"597022",37,"Wishek","ND-3 and ND-13",41,0,0,"McIntosh","ND","USA",,,,
1837,1785,2013-03-06 19:51:17.515+00,,"597023",37,"Ray","US-85",0,0,0,"Williams","ND","USA",,,,
1838,2102,2013-03-06 19:51:17.517+00,,"Goochland_01",48,"288 I-64",,0,0,0,,"VA","USA",,,,
1839,2103,2013-03-06 19:51:17.518+00,,"Rt_66_@_Rosslyn",48,"66 AT ROSSLYN",,0,0,0,,"VA","USA",,,,
1840,2104,2013-03-06 19:51:17.519+00,,"7_@_287_Leesburg",48,"7 287 LEESBURG",,0,0,0,,"VA","USA",,,,
1841,2105,2013-03-06 19:51:17.52+00,,"I-95_@_Appomattox_Bridge",48,"APPROMATTOX",,0,0,0,,"VA","USA",,,,
1842,2106,2013-03-06 19:51:17.52+00,,"Clarksville",48,"CLARKSVILLE",,0,0,0,,"VA","USA",,,,
1843,2107,2013-03-06 19:51:17.521+00,,"Coleman_Bridge",48,"COLEMAN",,0,0,0,,"VA","USA",,,,
1844,2108,2013-03-06 19:51:17.521+00,,"Dulles_Toll_Rd_E_Plaza",48,"DTR EAST PLAZA",,0,0,0,,"VA","USA",,,,
1845,2109,2013-03-06 19:51:17.522+00,,"Dulles_Toll_Rd_W_MP25",48,"DTR MP 2-5",,0,0,0,,"VA","USA",,,,
1846,2110,2013-03-06 19:51:17.522+00,,"I-95_@_Falling_Creek",48,"FALLING CREEK",,0,0,0,,"VA","USA",,,,
1847,2111,2013-03-06 19:51:17.523+00,,"I-295_@_Woodman",48,"I295-WOODMAN",,0,0,0,,"VA","USA",,,,
1848,2112,2013-03-06 19:51:17.523+00,,"I-64_@_Rt_250_Afton_Mtn",48,"I64 AFTON MTN",,0,0,0,,"VA","USA",,,,
1849,2113,2013-03-06 19:51:17.523+00,,"I-64_@_Rt_629",48,"I64 AT RT629",,0,0,0,,"VA","USA",,,,
1851,2115,2013-03-06 19:51:17.524+00,,"I-64_Bridge_@_Rt_30",48,"I64 BR AT RTE30",,0,0,0,,"VA","USA",,,,
1852,2116,2013-03-06 19:51:17.525+00,,"I-64_over_Rivanna_River",48,"I64 over RIVANNA RIVER",,0,0,0,,"VA","USA",,,,
1853,2117,2013-03-06 19:51:17.525+00,,"Rt_460_@_Candlers_Mtn",48,"I640 CANDLERS M",,0,0,0,,"VA","USA",,,,
1854,2118,2013-03-06 19:51:17.526+00,,"I-66_@_Haymarket",48,"I66 HAYMARKET",,0,0,0,,"VA","USA",,,,
1855,2119,2013-03-06 19:51:17.526+00,,"I-77_@_Exit_8",48,"I77 AT EXIT 8",,0,0,0,,"VA","USA",,,,
1856,2120,2013-03-06 19:51:17.527+00,,"I-77_@_MP_54",48,"I77 AT MM 54",,0,0,0,,"VA","USA",,,,
1857,2121,2013-03-06 19:51:17.527+00,,"I-81_@_James_River_Bridge",48,"I81 AT JAMES RI",,0,0,0,,"VA","USA",,,,
1858,2122,2013-03-06 19:51:17.528+00,,"I-81_@_MP_118",48,"I81 AT MM118",,0,0,0,,"VA","USA",,,,
1859,2123,2013-03-06 19:51:17.528+00,,"I-81_@_Cedar_Creek",48,"I81 CEDAR CREEK",,0,0,0,,"VA","USA",,,,
1860,2124,2013-03-06 19:51:17.529+00,,"I-81_over_Rt_682",48,"I81 OV 682",,0,0,0,,"VA","USA",,,,
1861,2125,2013-03-06 19:51:17.529+00,,"I-95_@_US_17_Fredericksburg",48,"I95 AT 17 FRED",,0,0,0,,"VA","USA",,,,
1862,2126,2013-03-06 19:51:17.529+00,,"I-95_@_MP_0.5",48,"I95 AT MM 0 5",,0,0,0,,"VA","USA",,,,
1863,2127,2013-03-06 19:51:17.53+00,,"I-95_over_James_River",48,"I95-JAMES RIVER",,0,0,0,,"VA","USA",,,,
1864,2128,2013-03-06 19:51:17.53+00,,"I-66_@_Markham",48,"MARKHAM",,0,0,0,,"VA","USA",,,,
1865,2129,2013-03-06 19:51:17.531+00,,"Meadow_Rd_over_I-295",48,"MEADOW OV I295",,0,0,0,,"VA","USA",,,,
1866,2130,2013-03-06 19:51:17.531+00,,"Rt_13_@_Accomac_CL",48,"RT 13 ACCOMAC",,0,0,0,,"VA","USA",,,,
1867,2131,2013-03-06 19:51:17.532+00,,"Rt_15_@_Lucketts",48,"RT 15 LUCKETTS",,0,0,0,,"VA","USA",,,,
1868,2132,2013-03-06 19:51:17.532+00,,"Rt_29_@_Crooked_Run",48,"RT 29 CROOKED R",,0,0,0,,"VA","USA",,,,
1869,2133,2013-03-06 19:51:17.533+00,,"Rt_50_@_Paris_Mnt",48,"RT 50 PARIS MTN",,0,0,0,,"VA","USA",,,,
1870,2134,2013-03-06 19:51:17.533+00,,"Rt_7_@_601_Purcelville",48,"RT 7 AT 610 PUR",,0,0,0,,"VA","USA",,,,
1871,2135,2013-03-06 19:51:17.534+00,,"Rt_9_@_WV_Line",48,"RT 9 AT WV LINE",,0,0,0,,"VA","USA",,,,
1872,2136,2013-03-06 19:51:17.534+00,,"Rt_13_@_New_Church",48,"RT13 AT WEIGHST",,0,0,0,,"VA","USA",,,,
1873,2137,2013-03-06 19:51:17.535+00,,"Rt_211_@_Shenandoah",48,"RT211 SHENANDOA",,0,0,0,,"VA","USA",,,,
1874,2138,2013-03-06 19:51:17.535+00,,"Rt_58_Bridge_@_Rt_265",48,"RT58 AT RT265",,0,0,0,,"VA","USA",,,,
1875,2139,2013-03-06 19:51:17.535+00,,"Rt_23_@_Powell_Mtn",48,"RTE23 POWELL MT",,0,0,0,,"VA","USA",,,,
1876,2140,2013-03-06 19:51:17.536+00,,"Salem_VR",48,"SALEM 1",,0,0,0,,"VA","USA",,,,
1877,2141,2013-03-06 19:51:17.536+00,,"Varina_Enon",48,"VARINA-ENON",,0,0,0,,"VA","USA",,,,
1878,2142,2013-03-06 19:51:17.537+00,,"Willey_Bridge",48,"WILLEY BRIDGE",,0,0,0,,"VA","USA",,,,
1879,2249,2013-03-06 19:51:17.537+00,,"701-0",25,"Andover ? Rte 93",,0,0,0,,"MA","USA",,,,"701000"
1880,2250,2013-03-06 19:51:17.538+00,,"701-1",25,"Salisbury, Rte 95",,0,0,0,,"MA","USA",,,,"701001"
1881,2251,2013-03-06 19:51:17.538+00,,"701-2",25,"Billerica, Rte 3",,0,0,0,,"MA","USA",,,,"701002"
1882,2252,2013-03-06 19:51:17.539+00,,"701-3",25,"Quincy, Rte 93",,0,0,0,,"MA","USA",,,,"701003"
1883,2253,2013-03-06 19:51:17.539+00,,"701-4",25,"Concord, Rte 2",,0,0,0,,"MA","USA",,,,"701004"
1884,2254,2013-03-06 19:51:17.54+00,,"701-5",25,"Newton, Rte 128",,0,0,0,,"MA","USA",,,,"701005"
1885,2255,2013-03-06 19:51:17.54+00,,"701-6",25,"Woburn I-95",,0,0,0,,"MA","USA",,,,"701006"
1886,2256,2013-03-06 19:51:17.541+00,,"701-7",25,"Tyngsboro Rte 3",,0,0,0,,"MA","USA",,,,"701007"
1887,2257,2013-03-06 19:51:17.541+00,,"701-8",25,"Peabody, Rte 128",,0,0,0,,"MA","USA",,,,"701008"
1888,2258,2013-03-06 19:51:17.541+00,,"701-9",25,"Gloucester, Rte 128",,0,0,0,,"MA","USA",,,,"701009"
1889,2259,2013-03-06 19:51:17.542+00,,"701-10",25,"Canton, I-93",,0,0,0,,"MA","USA",,,,"701010"
1890,2260,2013-03-06 19:51:17.542+00,,"701-11",25,"Hancock Rest Area",,0,0,0,,"MA","USA",,,,"701011"
1891,2261,2013-03-06 19:51:17.543+00,,"701-12",25,"French King Bridge",,0,0,0,,"MA","USA",,,,"701012"
1892,2262,2013-03-06 19:51:17.543+00,,"701-13",25,"Deerfield Weigh Station",,0,0,0,,"MA","USA",,,,"701013"
1893,2263,2013-03-06 19:51:17.544+00,,"701-14",25,"Westborough I-495",,0,0,0,,"MA","USA",,,,"701014"
1894,2264,2013-03-06 19:51:17.544+00,,"701-15",25,"Harvard Rest Area",,0,0,0,,"MA","USA",,,,"701015"
1895,2265,2013-03-06 19:51:17.545+00,,"701-16",25,"Franklin I495",,0,0,0,,"MA","USA",,,,"701016"
1896,2266,2013-03-06 19:51:17.545+00,,"701-17",25,"Seekonk Weigh Station",,0,0,0,,"MA","USA",,,,"701017"
1897,2267,2013-03-06 19:51:17.546+00,,"701-18",25,"Mansfield Tourist Info Center",,0,0,0,,"MA","USA",,,,"701018"
1898,2268,2013-03-06 19:51:17.546+00,,"701-19",25,"Raynham Weigh Station",,0,0,0,,"MA","USA",,,,"701019"
1899,2269,2013-03-06 19:51:17.547+00,,"701-20",25,"Stoughton, Page Street Overpass",,0,0,0,,"MA","USA",,,,"701020"
1900,2270,2013-03-06 19:51:17.547+00,,"701-21",25,"Hingham, Rte 3",,0,0,0,,"MA","USA",,,,"701021"
1901,2271,2013-03-06 19:51:17.547+00,,"701-22",25,"Barnstable Tourist Info Center",,0,0,0,,"MA","USA",,,,"701022"
1902,2272,2013-03-06 19:51:17.548+00,,"701-23",25,"Sheffield",,0,0,0,,"MA","USA",,,,"701023"
1903,2273,2013-03-06 19:51:17.548+00,,"701-24",25,"Sandisfield",,0,0,0,,"MA","USA",,,,"701024"
1904,2274,2013-03-06 19:51:17.549+00,,"701-25",25,"Springfield",,0,0,0,,"MA","USA",,,,"701025"
1905,2275,2013-03-06 19:51:17.549+00,,"701-26",25,"Holyoke",,0,0,0,,"MA","USA",,,,"701026"
1906,1852,2013-03-06 19:51:17.55+00,,"343-0",49,"ROCK CANDY MT.","008",16,0,0,"Thurston","WA","USA",,,,
1907,1826,2013-03-06 19:51:17.55+00,,"334-6",49,"Quincy Rest Area","028",25,0,0,"Grant","WA","USA",,,,
1908,1864,2013-03-06 19:51:17.551+00,,"529-16",49,"Horse Heaven Summit","082",120,0,0,"Benton","WA","USA",,,,
1909,1818,2013-03-06 19:51:17.551+00,,"529-7",49,"Elk Heights","090",92,0,0,"Kittitas","WA","USA",,,,
1910,1829,2013-03-06 19:51:17.552+00,,"334-13",49,"Riverside","097",299,0,0,"Okanogan","WA","USA",,,,
1911,1817,2013-03-06 19:51:17.552+00,,"529-3",49,"Alpowa Summit","012",413,0,0,"Asotin","WA","USA",,,,
1912,1831,2013-03-06 19:51:17.552+00,,"334-7",49,"Cashmere Rock Cut","002",110,0,0,"Chelan","WA","USA",,,,
1913,1851,2013-03-06 19:51:17.553+00,,"343-5",49,"DIAMOND POINT RWIS","101",275,0,0,"Clallam","WA","USA",,,,
1914,1837,2013-03-06 19:51:17.553+00,,"334-20",49,"Knapps Tunnel --Downey Gulch Road","097",226,0,0,"Chelan","WA","USA",,,,
1915,1869,2013-03-06 19:51:17.554+00,,"343-17",49,"INDIAN VALLEY","101",237,0,0,"Clallam","WA","USA",,,,
1916,1809,2013-03-06 19:51:17.554+00,,"83-2",49,"Denny creek","090",48,0,0,"King","WA","USA",,,,
1917,1811,2013-03-06 19:51:17.555+00,,"83-0",49,"Alpental","090",52,0,0,"King","WA","USA",,,,
1918,1857,2013-03-06 19:51:17.555+00,,"343-13",49,"MT. WALKER","101",302,0,0,"Jefferson","WA","USA",,,,
1919,1862,2013-03-06 19:51:17.556+00,,"529-15",49,"Delaney","012",382,0,0,"Columbia","WA","USA",,,,
1920,1833,2013-03-06 19:51:17.556+00,,"334-14",49,"Vantage (SR 26 Undercrossing)","090",138,0,0,"Adams","WA","USA",,,,
1921,1843,2013-03-06 19:51:17.557+00,,"334-8",49,"South Blewett","097",154,0,0,"Kittitas","WA","USA",,,,
1922,1807,2013-03-06 19:51:17.557+00,,"83-4",49,"Price creek","090",62,0,0,"Kittitas","WA","USA",,,,
1923,1832,2013-03-06 19:51:17.558+00,,"334-9",49,"Waterville (Pine Canyon)","002",145,0,0,"Douglas","WA","USA",,,,
1924,1819,2013-03-06 19:51:17.56+00,,"85-4",49,"Liberty Lake","090",296,0,0,"Spokane","WA","USA",,,,
1925,1820,2013-03-06 19:51:17.561+00,,"159-7",49,"Blaine RWIS","543",0,0,0,"Whatcom","WA","USA",,,,
1926,1868,2013-03-06 19:51:17.562+00,,"85-17",49,"Metaline Falls","031",17,0,0,"Pend Oreille","WA","USA",,,,
1927,1800,2013-03-06 19:51:17.563+00,,"159-4",49,"North Lake Samish Park and Ride","005",246,0,0,"Whatcom","WA","USA",,,,
1928,1792,2013-03-06 19:51:17.564+00,,"85-9",49,"SR 395 @ Hasting Rd. (Wandermere)","395",168,0,0,"Spokane","WA","USA",,,,
1929,1883,2013-03-06 19:51:17.565+00,,"343-20",49,"I-5 @ MP 18 (paradise point)","005",18,0,0,"Clark","WA","USA",,,,
1930,1881,2013-03-06 19:51:17.566+00,,"343-43",49,"NISQUALLY FLATS (on I-5 @ MP 116)","005",115,0,0,"Thurston","WA","USA",,,,
1931,1867,2013-03-06 19:51:17.567+00,,"334-24",49,"Winton","002",87,0,0,"Chelan","WA","USA",,,,
1932,1790,2013-03-06 19:51:17.568+00,,"85-2",49,"Garden Springs @ 277","090",278,0,0,"Spokane","WA","USA",,,,
1933,1791,2013-03-06 19:51:17.569+00,,"85-8",49,"T.J. Meenach Bridge (Hamilton)","090",282,0,0,"Spokane","WA","USA",,,,
1934,1830,2013-03-06 19:51:17.57+00,,"334-12",49,"Methow","153",7,0,0,"Okanogan","WA","USA",,,,
1935,1794,2013-03-06 19:51:17.57+00,,"159-3",49,"Tanner","090",34,0,0,"King","WA","USA",,,,
1936,1810,2013-03-06 19:51:17.571+00,,"83-1",49,"Franklin Falls","090",51,0,0,"King","WA","USA",,,,
1937,1827,2013-03-06 19:51:17.571+00,,"334-10",49,"Mansfield (SR 172/Sims Corner)","017",112,0,0,"Douglas","WA","USA",,,,
1938,1801,2013-03-06 19:51:17.572+00,,"529-0",49,"SR97 @ Satus Pass","097",27,0,0,"Klickitat","WA","USA",,,,
1939,1803,2013-03-06 19:51:17.572+00,,"343-3",49,"SR14 @ Cape Horn","014",24,0,0,"Skamania","WA","USA",,,,
1940,1834,2013-03-06 19:51:17.573+00,,"334-15",49,"SR 26 - Othello","017",28,0,0,"Adams","WA","USA",,,,
1941,1870,2013-03-06 19:51:17.573+00,,"334-22",49,"Chelan (Jct. 97A--Hugo RWIS)","097",240,0,0,"Chelan","WA","USA",,,,
1942,1805,2013-03-06 19:51:17.574+00,,"343-41",49,"SR97@ Maryhill Sand Shed","097",2,0,0,"Klickitat","WA","USA",,,,
1943,1804,2013-03-06 19:51:17.574+00,,"343-2",49,"SR504 @ Bear Cr Bridge","504",36,0,0,"Cowlitz","WA","USA",,,,
1944,1824,2013-03-06 19:51:17.574+00,,"343-42",49,"SR4 @ KM Pass","004",22,0,0,"Wahkiakum","WA","USA",,,,
1945,1828,2013-03-06 19:51:17.575+00,,"334-11",49,"Coulee Dam West (Del Rio)","174",10,0,0,"Douglas","WA","USA",,,,
1946,1796,2013-03-06 19:51:17.575+00,,"159-2",49,"SR 18 Interchange (Echo Lake)","090",26,0,0,"King","WA","USA",,,,
1947,1859,2013-03-06 19:51:17.576+00,,"343-16",49,"OYSTER BAY RD.","101",359,0,0,"Thurston","WA","USA",,,,
1948,1842,2013-03-06 19:51:17.576+00,,"334-3",49,"Warden (U Road)","090",189,0,0,"Grant","WA","USA",,,,
1949,1849,2013-03-06 19:51:17.577+00,,"343-1",49,"HECKELVILLE RWIS","101",215,0,0,"Clallam","WA","USA",,,,
1950,1802,2013-03-06 19:51:17.577+00,,"343-6",49,"SR12 @ White Pass","012",151,0,0,"Lewis","WA","USA",,,,
1951,1788,2013-03-06 19:51:17.578+00,,"85-10",49,"Tyler","090",258,0,0,"Spokane","WA","USA",,,,
1952,1856,2013-03-06 19:51:17.578+00,,"85-15",49,"Uniontown","195",4,0,0,"Whitman","WA","USA",,,,
1953,1854,2013-03-06 19:51:17.579+00,,"343-12",49,"STATE CAMP HILL","101",100,0,0,"Grays Harbor","WA","USA",,,,
1954,1874,2013-03-06 19:51:17.579+00,,"529-24",49,"Parker bridge","082",42,0,0,"Yakima","WA","USA",,,,
1955,1813,2013-03-06 19:51:17.58+00,,"529-6",49,"Rocky Canyon","090",96,0,0,"Kittitas","WA","USA",,,,
1956,1863,2013-03-06 19:51:17.58+00,,"529-20",49,"I-82 @ I-182","082",103,0,0,"Benton","WA","USA",,,,
1957,1866,2013-03-06 19:51:17.58+00,,"529-21",49,"US 97 @ Yakima Co. Line","097",35,0,0,"Yakima","WA","USA",,,,
1958,1853,2013-03-06 19:51:17.581+00,,"343-11",49,"COSMOPOLIS HILL","101",78,0,0,"Grays Harbor","WA","USA",,,,
1959,1839,2013-03-06 19:51:17.581+00,,"334-18",49,"Ferry County Line","020",297,0,0,"Okanogan","WA","USA",,,,
1960,1806,2013-03-06 19:51:17.582+00,,"343-7",49,"Laurier","395",270,0,0,"Stevens","WA","USA",,,,
1961,1795,2013-03-06 19:51:17.582+00,,"159-1",49,"S 144th St","005",155,0,0,"King","WA","USA",,,,
1962,1840,2013-03-06 19:51:17.583+00,,"334-1",49,"Stevens Pass Summit","002",65,0,0,"King","WA","USA",,,,
1963,1797,2013-03-06 19:51:17.583+00,,"159-0",49,"130th St","005",174,0,0,"King","WA","USA",,,,
1964,1798,2013-03-06 19:51:17.584+00,,"159-5",49,"NE 195th St","405",25,0,0,"King","WA","USA",,,,
1965,1823,2013-03-06 19:51:17.584+00,,"334-2",49,"Silica Rd","090",144,0,0,"Grant","WA","USA",,,,
1966,1812,2013-03-06 19:51:17.585+00,,"83-5",49,"Easton Hill","090",67,0,0,"Kittitas","WA","USA",,,,
1967,1835,2013-03-06 19:51:17.585+00,,"334-16",49,"SR17/Soap Lake","028",53,0,0,"Grant","WA","USA",,,,
1968,1850,2013-03-06 19:51:17.586+00,,"343-4",49,"SEIBERT CREEK RWIS","101",256,0,0,"Clallam","WA","USA",,,,
1969,1793,2013-03-06 19:51:17.586+00,,"85-6",49,"Nine Mile","291",9,0,0,"Spokane","WA","USA",,,,
1970,1841,2013-03-06 19:51:17.587+00,,"334-4",49,"Dryden (Big Y Jct.)","002",105,0,0,"Chelan","WA","USA",,,,
1971,1860,2013-03-06 19:51:17.587+00,,"343-15",49,"PT. GRENVILLE","109",37,0,0,"Grays Harbor","WA","USA",,,,
1972,1825,2013-03-06 19:51:17.587+00,,"334-5",49,"Palisades Rd.","028",14,0,0,"King","WA","USA",,,,
1973,1865,2013-03-06 19:51:17.588+00,,"529-14",49,"Sellards Road","221",13,0,0,"Benton","WA","USA",,,,
1974,1875,2013-03-06 19:51:17.588+00,,"529-23",49,"Prosser Curve","082",82,0,0,"Benton","WA","USA",,,,
1975,1876,2013-03-06 19:51:17.589+00,,"529-25",49,"Union Gap","082",38,0,0,"Yakima","WA","USA",,,,
1976,1877,2013-03-06 19:51:17.589+00,,"529-26",49,"Zillah","082",54,0,0,"Yakima","WA","USA",,,,
1977,1822,2013-03-06 19:51:17.59+00,,"334-0",49,"Blewett Pass Summit","097",164,0,0,"Chelan","WA","USA",,,,
1978,1808,2013-03-06 19:51:17.59+00,,"83-3",49,"Homestead (Snoqualmie)","090",38,0,0,"King","WA","USA",,,,
1979,1836,2013-03-06 19:51:17.591+00,,"334-19",49,"Blue Lake @ SR 17 MP 90.3","017",88,0,0,"Grant","WA","USA",,,,
1980,1838,2013-03-06 19:51:17.591+00,,"334-21",49,"Nespelem","155",48,0,0,"Okanogan","WA","USA",,,,
1981,1814,2013-03-06 19:51:17.592+00,,"529-5",49,"Manastash Ridge lower (westbound)","082",4,0,0,"Kittitas","WA","USA",,,,
1982,1789,2013-03-06 19:51:17.592+00,,"85-3",49,"Medical Lake","090",273,0,0,"Spokane","WA","USA",,,,
1983,1844,2013-03-06 19:51:17.592+00,,"334-17",49,"Aeneas Valley Rd.","020",275,0,0,"Okanogan","WA","USA",,,,
1984,1846,2013-03-06 19:51:17.593+00,,"529-1",49,"South Umtanum @ Selah creek RA wb.","082",22,0,0,"Yakima","WA","USA",,,,
1985,1845,2013-03-06 19:51:17.593+00,,"159-8",49,"Sunset","090",20,0,0,"King","WA","USA",,,,
1986,1861,2013-03-06 19:51:17.594+00,,"529-22",49,"Bullfrog","090",79,0,0,"Kittitas","WA","USA",,,,
1987,1821,2013-03-06 19:51:17.594+00,,"343-8",49,"Sherman Pass","020",320,0,0,"Ferry","WA","USA",,,,
1988,1787,2013-03-06 19:51:17.595+00,,"85-12",49,"Clayton Rd. (Loon Lake)","395",188,0,0,"Stevens","WA","USA",,,,
1989,1878,2013-03-06 19:51:17.595+00,,"529-27",49,"Outlook","082",64,0,0,"Yakima","WA","USA",,,,
1990,1816,2013-03-06 19:51:17.596+00,,"529-2",49,"Ryegrass Summit","090",126,0,0,"Kittitas","WA","USA",,,,
1991,1786,2013-03-06 19:51:17.596+00,,"85-11",49,"Ritzville (lind hill)","090",220,0,0,"Adams","WA","USA",,,,
1992,1858,2013-03-06 19:51:17.597+00,,"343-14",49,"QUEETS","101",153,0,0,"Jefferson","WA","USA",,,,
1993,1847,2013-03-06 19:51:17.597+00,,"83-6",49,"Asahel Curtis EB mp 47.5","090",48,0,0,"King","WA","USA",,,,
1994,1871,2013-03-06 19:51:17.598+00,,"334-23",49,"Dodson Road","090",165,0,0,"Grant","WA","USA",,,,
1995,1880,2013-03-06 19:51:17.598+00,,"334-25",49,"Loup Loup","020",215,0,0,"Okanogan","WA","USA",,,,
1996,1815,2013-03-06 19:51:17.599+00,,"529-4",49,"Manastash Ridge upper (eastbound)","082",8,0,0,"Kittitas","WA","USA",,,,
1997,2279,2013-03-06 19:51:17.599+00,,"529-18",49,"W. White Swan",,0,0,0,"Yakima","WA","USA",,,,
1998,2280,2013-03-06 19:51:17.599+00,,"529-19",49,"SR 24 @ SR 241",,0,0,0,"Benton","WA","USA",,,,
1999,2281,2013-03-06 19:51:17.6+00,,"85-7",49,"Perry Curves",,0,0,0,"Spokane","WA","USA",,,,
2000,2283,2013-03-06 19:51:17.6+00,,"85-16",49,"US-195 @ Spangle",,0,0,0,"Spokane","WA","USA",,,,
2001,2284,2013-03-06 19:51:17.601+00,,"159-6",49,"Sumas",,0,0,0,"Whatcom","WA","USA",,,,
2002,2055,2013-03-06 19:51:17.601+00,,"SD RWIS Andover",44,"South side of eastbound 12 at Andover","US-12",320,0,0,"Day","SD","USA",,,,
2003,2056,2013-03-06 19:51:17.602+00,,"SD RWIS Batesland",44,"South side of 18, West of 18-391 interesection","US-18",121,0,0,"Shannon","SD","USA",,,,
2004,2057,2013-03-06 19:51:17.602+00,,"SD RWIS Belle Fourche",44,"North side of 212","US-212",1,0,0,"Butte","SD","USA",,,,
2005,2058,2013-03-06 19:51:17.603+00,,"SD RWIS Belvidere",44,"North side of westbound I90 before overpass.","I-90",173,0,0,"Jackson","SD","USA",,,,
2006,2060,2013-03-06 19:51:17.603+00,,"SD RWIS Brandt",44,"East side of northbound I29 before overpass","I-29",158,0,0,"Deuel","SD","USA",,,,
2007,2061,2013-03-06 19:51:17.604+00,,"SD RWIS Cactus Flats",44,"South side of eastbound I90. Top of slope.","I-90",136,0,0,"Jackson","SD","USA",,,,
2008,2062,2013-03-06 19:51:17.604+00,,"SD RWIS Dell Rapids",44,"Exit 98. North side and west of overpass.","I-29",98,0,0,"Minnehaha","SD","USA",,,,
2009,2063,2013-03-06 19:51:17.605+00,,"SD RWIS Edgemont",44,"North side of 18","US-18",2,0,0,"Fall River","SD","USA",,,,
2010,2064,2013-03-06 19:51:17.605+00,,"SD RWIS Ellsworth",44,"North side of westbound I90","I-90",65,0,0,"Pennington","SD","USA",,,,
2011,2065,2013-03-06 19:51:17.606+00,,"SD RWIS Forestburg",44,"North side of 34, East of 34-37 intersection","SD-34",341,0,0,"Sanborn","SD","USA",,,,
2012,2066,2013-03-06 19:51:17.606+00,,"SD RWIS Frederick",44,"East side of 281, Across from POE scales","US-281",229,0,0,"Brown","SD","USA",,,,
